Payment_ID,Subscription_ID,Customer_ID,Payment_Date,Payment_Method,Amount
PAY000003052,SU00003052,CU000458,2023-08-26,Credit Card,135.0
PAY000003053,SU00003053,CU000458,2023-01-26,Credit Card,15.0
PAY000003054,SU00003054,CU000458,2023-02-23,Debit Card,15.0
PAY000003055,SU00003055,CU000458,2023-03-23,Debit Card,15.0
PAY000003056,SU00003056,CU000458,2023-04-20,Debit Card,15.0
PAY000003057,SU00003057,CU000458,2023-05-18,Debit Card,15.0
PAY000003058,SU00003058,CU000458,2023-06-15,Debit Card,15.0
PAY000003059,SU00003059,CU000458,2023-07-13,Debit Card,15.0
PAY000003060,SU00003060,CU000458,2023-08-10,Debit Card,15.0
PAY000003061,SU00003061,CU000458,2023-09-07,Debit Card,15.0
PAY000003062,SU00003062,CU000458,2023-10-05,Debit Card,15.0
PAY000003063,SU00003063,CU000458,2023-11-02,Debit Card,15.0
PAY000003064,SU00003064,CU000458,2023-11-30,Credit Card,15.0
PAY000003065,SU00003065,CU000458,2023-12-28,Debit Card,135.0
PAY000003066,SU00003066,CU000458,2024-12-27,Debit Card,135.0
PAY000003067,SU00003067,CU000459,2022-08-07,Credit Card,15.0
PAY000003068,SU00003068,CU000459,2022-09-04,Credit Card,15.0
PAY000003069,SU00003069,CU000459,2022-10-02,Credit Card,15.0
PAY000003070,SU00003070,CU000459,2022-10-30,Credit Card,15.0
PAY000003071,SU00003071,CU000459,2022-11-27,Credit Card,135.0
PAY000003072,SU00003072,CU000459,2023-11-27,Credit Card,135.0
PAY000003073,SU00003073,CU000459,2024-11-26,Credit Card,135.0
PAY000003074,SU00003074,CU000459,2022-12-18,Credit Card,10.0
PAY000003075,SU00003075,CU000459,2023-01-15,Credit Card,10.0
PAY000003076,SU00003076,CU000459,2023-02-12,Credit Card,90.0
PAY000003077,SU00003077,CU000459,2024-02-12,Credit Card,90.0
PAY000003078,SU00003078,CU000459,2025-02-11,Debit Card,135.0
PAY000003079,SU00003079,CU000460,2022-08-04,Credit Card,90.0
PAY000003080,SU00003080,CU000460,2023-08-04,Debit Card,90.0
PAY000003081,SU00003081,CU000461,2022-08-11,Credit Card,135.0
PAY000003082,SU00003082,CU000461,2023-08-11,Credit Card,135.0
PAY000003083,SU00003083,CU000461,2024-08-10,Credit Card,135.0
PAY000003084,SU00003084,CU000462,2022-08-05,Cash,10.0
PAY000003085,SU00003085,CU000462,2022-09-02,Cash,10.0
PAY000003086,SU00003086,CU000462,2022-09-30,Cash,10.0
PAY000003087,SU00003087,CU000462,2022-10-28,Cash,10.0
PAY000003088,SU00003088,CU000462,2022-12-01,Credit Card,10.0
PAY000003089,SU00003089,CU000462,2022-12-29,Bank Transfer,10.0
PAY000003090,SU00003090,CU000462,2023-01-19,Cash,90.0
PAY000003091,SU00003091,CU000462,2024-01-20,Cash,90.0
PAY000003092,SU00003092,CU000462,2025-01-18,Cash,135.0
PAY000003093,SU00003093,CU000463,2022-08-28,Bank Transfer,15.0
PAY000003094,SU00003094,CU000463,2022-09-25,Bank Transfer,135.0
PAY000003095,SU00003095,CU000463,2023-09-25,Bank Transfer,135.0
PAY000003096,SU00003096,CU000463,2024-09-24,Bank Transfer,180.0
PAY000003097,SU00003097,CU000463,2022-10-17,Bank Transfer,180.0
PAY000003098,SU00003098,CU000463,2023-10-17,Bank Transfer,180.0
PAY000003099,SU00003099,CU000463,2024-10-16,Bank Transfer,180.0
PAY000003100,SU00003100,CU000464,2022-08-19,Debit Card,15.0
PAY000003101,SU00003101,CU000464,2022-09-16,Debit Card,15.0
PAY000003102,SU00003102,CU000464,2022-10-14,Debit Card,15.0
PAY000003103,SU00003103,CU000464,2022-11-11,Debit Card,15.0
PAY000003104,SU00003104,CU000464,2022-12-09,Debit Card,15.0
PAY000003105,SU00003105,CU000464,2023-01-06,Debit Card,15.0
PAY000003106,SU00003106,CU000464,2023-02-03,Debit Card,135.0
PAY000003107,SU00003107,CU000464,2024-02-03,Debit Card,135.0
PAY000003108,SU00003108,CU000464,2025-02-02,Debit Card,135.0
PAY000003109,SU00003109,CU000465,2022-08-10,Credit Card,90.0
PAY000003110,SU00003110,CU000465,2023-08-10,Credit Card,90.0
PAY000003111,SU00003111,CU000465,2024-08-09,Credit Card,90.0
PAY000003112,SU00003112,CU000466,2022-08-22,Bank Transfer,15.0
PAY000003113,SU00003113,CU000466,2022-09-19,Bank Transfer,15.0
PAY000003114,SU00003114,CU000466,2022-10-17,Credit Card,15.0
PAY000003115,SU00003115,CU000466,2022-11-14,Bank Transfer,135.0
PAY000003116,SU00003116,CU000466,2023-11-14,Bank Transfer,135.0
PAY000003117,SU00003117,CU000466,2024-11-13,Bank Transfer,135.0
PAY000003118,SU00003118,CU000466,2022-09-22,Bank Transfer,15.0
PAY000003119,SU00003119,CU000466,2022-10-20,Debit Card,15.0
PAY000003120,SU00003120,CU000466,2022-11-17,Bank Transfer,15.0
PAY000003121,SU00003121,CU000466,2022-12-15,Bank Transfer,15.0
PAY000003122,SU00003122,CU000466,2023-01-12,Bank Transfer,15.0
PAY000003123,SU00003123,CU000466,2023-02-09,Bank Transfer,15.0
PAY000003124,SU00003124,CU000466,2023-03-09,Bank Transfer,15.0
PAY000003125,SU00003125,CU000466,2023-04-06,Bank Transfer,15.0
PAY000003126,SU00003126,CU000466,2023-05-04,Bank Transfer,15.0
PAY000003127,SU00003127,CU000466,2023-06-01,Bank Transfer,15.0
PAY000003128,SU00003128,CU000466,2023-06-29,Bank Transfer,15.0
PAY000003129,SU00003129,CU000466,2023-07-27,Bank Transfer,15.0
PAY000003130,SU00003130,CU000466,2023-08-24,Bank Transfer,15.0
PAY000003131,SU00003131,CU000466,2023-09-21,Bank Transfer,15.0
PAY000003132,SU00003132,CU000466,2023-10-19,Bank Transfer,135.0
PAY000003133,SU00003133,CU000466,2024-10-18,Debit Card,135.0
PAY000003134,SU00003134,CU000466,2022-11-22,Bank Transfer,90.0
PAY000003135,SU00003135,CU000466,2023-11-22,Bank Transfer,90.0
PAY000003136,SU00003136,CU000467,2022-08-12,Credit Card,135.0
PAY000003137,SU00003137,CU000467,2023-08-12,Debit Card,135.0
PAY000003138,SU00003138,CU000467,2024-08-11,Credit Card,135.0
PAY000003139,SU00003139,CU000468,2022-08-21,Cash,15.0
PAY000003140,SU00003140,CU000468,2022-09-17,Cash,15.0
PAY000003141,SU00003141,CU000468,2022-10-16,Cash,15.0
PAY000003142,SU00003142,CU000468,2022-11-13,Cash,15.0
PAY000003143,SU00003143,CU000468,2022-12-10,Cash,15.0
PAY000003144,SU00003144,CU000468,2023-01-14,Debit Card,15.0
PAY000003145,SU00003145,CU000468,2023-02-04,Cash,135.0
PAY000003146,SU00003146,CU000468,2024-02-04,Cash,135.0
PAY000003147,SU00003147,CU000468,2025-02-05,Cash,135.0
PAY000003148,SU00003148,CU000468,2023-01-22,Cash,180.0
PAY000003149,SU00003149,CU000468,2024-01-23,Cash,180.0
PAY000003150,SU00003150,CU000469,2022-07-27,Cash,135.0
PAY000003151,SU00003151,CU000469,2023-07-28,Cash,135.0
PAY000003152,SU00003152,CU000469,2024-08-01,Debit Card,135.0
PAY000003153,SU00003153,CU000470,2022-08-14,Bank Transfer,15.0
PAY000003154,SU00003154,CU000470,2022-09-11,Bank Transfer,15.0
PAY000003155,SU00003155,CU000470,2022-10-09,Bank Transfer,15.0
PAY000003156,SU00003156,CU000470,2022-11-06,Bank Transfer,15.0
PAY000003157,SU00003157,CU000470,2022-12-04,Bank Transfer,15.0
PAY000003158,SU00003158,CU000470,2023-01-01,Bank Transfer,15.0
PAY000003159,SU00003159,CU000470,2023-01-29,Credit Card,135.0
PAY000003160,SU00003160,CU000470,2024-01-29,Bank Transfer,135.0
PAY000003161,SU00003161,CU000470,2025-01-28,Bank Transfer,135.0
PAY000003162,SU00003162,CU000471,2022-08-23,Credit Card,15.0
PAY000003163,SU00003163,CU000471,2022-09-20,Credit Card,135.0
PAY000003164,SU00003164,CU000471,2023-09-20,Credit Card,135.0
PAY000003165,SU00003165,CU000471,2024-09-19,Credit Card,135.0
PAY000003166,SU00003166,CU000472,2022-08-07,Debit Card,135.0
PAY000003167,SU00003167,CU000472,2023-07-31,Cash,180.0
PAY000003168,SU00003168,CU000472,2024-08-06,Debit Card,180.0
PAY000003169,SU00003169,CU000472,2022-11-19,Debit Card,10.0
PAY000003170,SU00003170,CU000472,2022-12-17,Debit Card,90.0
PAY000003171,SU00003171,CU000472,2023-12-17,Debit Card,90.0
PAY000003172,SU00003172,CU000472,2024-12-16,Debit Card,90.0
PAY000003173,SU00003173,CU000473,2022-08-07,Credit Card,180.0
PAY000003174,SU00003174,CU000473,2023-08-07,Credit Card,180.0
PAY000003175,SU00003175,CU000473,2024-08-06,Credit Card,180.0
PAY000003176,SU00003176,CU000474,2022-08-13,Credit Card,15.0
PAY000003177,SU00003177,CU000474,2022-09-10,Credit Card,15.0
PAY000003178,SU00003178,CU000474,2022-10-08,Debit Card,15.0
PAY000003179,SU00003179,CU000474,2022-11-05,Debit Card,15.0
PAY000003180,SU00003180,CU000474,2022-12-03,Debit Card,135.0
PAY000003181,SU00003181,CU000474,2023-12-03,Debit Card,135.0
PAY000003182,SU00003182,CU000474,2024-12-02,Debit Card,135.0
PAY000003183,SU00003183,CU000475,2022-08-17,Credit Card,20.0
PAY000003184,SU00003184,CU000475,2022-09-14,Bank Transfer,20.0
PAY000003185,SU00003185,CU000475,2022-10-12,Bank Transfer,20.0
PAY000003186,SU00003186,CU000475,2022-11-09,Bank Transfer,20.0
PAY000003187,SU00003187,CU000475,2022-12-07,Credit Card,20.0
PAY000003188,SU00003188,CU000475,2023-01-04,Debit Card,20.0
PAY000003189,SU00003189,CU000475,2023-02-01,Bank Transfer,180.0
PAY000003190,SU00003190,CU000475,2024-02-01,Credit Card,180.0
PAY000003191,SU00003191,CU000475,2025-01-31,PayPal,180.0
PAY000003192,SU00003192,CU000475,2023-01-26,Credit Card,10.0
PAY000003193,SU00003193,CU000475,2023-02-23,Bank Transfer,10.0
PAY000003194,SU00003194,CU000475,2023-03-23,Bank Transfer,10.0
PAY000003195,SU00003195,CU000475,2023-04-20,Credit Card,10.0
PAY000003196,SU00003196,CU000475,2023-05-18,Bank Transfer,90.0
PAY000003197,SU00003197,CU000475,2024-05-17,Bank Transfer,90.0
PAY000003198,SU00003198,CU000476,2022-08-12,Credit Card,10.0
PAY000003199,SU00003199,CU000476,2022-09-03,Cash,10.0
PAY000003200,SU00003200,CU000476,2022-10-01,Cash,10.0
PAY000003201,SU00003201,CU000476,2022-10-29,Cash,10.0
PAY000003202,SU00003202,CU000476,2022-11-25,Cash,90.0
PAY000003203,SU00003203,CU000476,2023-12-02,Credit Card,90.0
PAY000003204,SU00003204,CU000476,2024-11-25,Cash,90.0
PAY000003205,SU00003205,CU000477,2022-08-04,Credit Card,180.0
PAY000003206,SU00003206,CU000477,2023-07-28,Cash,180.0
PAY000003207,SU00003207,CU000477,2024-07-27,Cash,180.0
PAY000003208,SU00003208,CU000478,2022-08-06,Credit Card,15.0
PAY000003209,SU00003209,CU000478,2022-09-03,Credit Card,15.0
PAY000003210,SU00003210,CU000478,2022-10-01,Credit Card,15.0
PAY000003211,SU00003211,CU000478,2022-10-29,Credit Card,15.0
PAY000003212,SU00003212,CU000478,2022-11-26,Credit Card,15.0
PAY000003213,SU00003213,CU000478,2022-12-24,Credit Card,15.0
PAY000003214,SU00003214,CU000478,2023-01-21,Credit Card,15.0
PAY000003215,SU00003215,CU000478,2023-02-18,Credit Card,15.0
PAY000003216,SU00003216,CU000478,2023-03-18,Credit Card,135.0
PAY000003217,SU00003217,CU000478,2024-03-17,Credit Card,180.0
PAY000003218,SU00003218,CU000478,2022-11-08,Credit Card,135.0
PAY000003219,SU00003219,CU000478,2023-11-08,Credit Card,180.0
PAY000003220,SU00003220,CU000478,2024-11-07,Credit Card,180.0
PAY000003221,SU00003221,CU000479,2022-08-04,Credit Card,15.0
PAY000003222,SU00003222,CU000479,2022-09-01,PayPal,15.0
PAY000003223,SU00003223,CU000479,2022-09-29,Credit Card,15.0
PAY000003224,SU00003224,CU000479,2022-10-27,Credit Card,15.0
PAY000003225,SU00003225,CU000479,2022-11-24,Credit Card,15.0
PAY000003226,SU00003226,CU000479,2022-12-22,Credit Card,15.0
PAY000003227,SU00003227,CU000479,2023-01-19,Credit Card,15.0
PAY000003228,SU00003228,CU000479,2023-02-16,Credit Card,15.0
PAY000003229,SU00003229,CU000479,2023-03-16,Credit Card,15.0
PAY000003230,SU00003230,CU000479,2023-04-13,Credit Card,15.0
PAY000003231,SU00003231,CU000479,2023-05-11,Credit Card,15.0
PAY000003232,SU00003232,CU000479,2023-06-08,Credit Card,15.0
PAY000003233,SU00003233,CU000479,2023-07-06,Credit Card,15.0
PAY000003234,SU00003234,CU000479,2023-08-03,Credit Card,15.0
PAY000003235,SU00003235,CU000479,2023-08-31,Credit Card,15.0
PAY000003236,SU00003236,CU000479,2023-09-28,Credit Card,15.0
PAY000003237,SU00003237,CU000479,2023-10-26,Credit Card,135.0
PAY000003238,SU00003238,CU000479,2024-10-25,Credit Card,135.0
PAY000003239,SU00003239,CU000480,2022-08-05,Debit Card,10.0
PAY000003240,SU00003240,CU000480,2022-09-02,Debit Card,10.0
PAY000003241,SU00003241,CU000480,2022-09-30,PayPal,90.0
PAY000003242,SU00003242,CU000480,2023-09-30,Debit Card,135.0
PAY000003243,SU00003243,CU000480,2024-09-29,Debit Card,180.0
PAY000003244,SU00003244,CU000481,2022-08-13,PayPal,135.0
PAY000003245,SU00003245,CU000481,2023-08-13,Credit Card,135.0
PAY000003246,SU00003246,CU000482,2022-08-05,Debit Card,20.0
PAY000003247,SU00003247,CU000482,2022-09-02,Debit Card,20.0
PAY000003248,SU00003248,CU000482,2022-09-30,Debit Card,20.0
PAY000003249,SU00003249,CU000482,2022-10-28,Debit Card,20.0
PAY000003250,SU00003250,CU000482,2022-11-25,Debit Card,180.0
PAY000003251,SU00003251,CU000482,2023-11-25,Debit Card,180.0
PAY000003252,SU00003252,CU000482,2024-11-24,Debit Card,180.0
PAY000003253,SU00003253,CU000482,2023-01-08,Debit Card,15.0
PAY000003254,SU00003254,CU000482,2023-02-05,Debit Card,15.0
PAY000003255,SU00003255,CU000482,2023-03-05,Debit Card,15.0
PAY000003256,SU00003256,CU000482,2023-04-02,Debit Card,15.0
PAY000003257,SU00003257,CU000482,2023-04-30,Debit Card,15.0
PAY000003258,SU00003258,CU000482,2023-05-28,Debit Card,15.0
PAY000003259,SU00003259,CU000482,2023-06-25,Debit Card,135.0
PAY000003260,SU00003260,CU000482,2024-06-24,Debit Card,135.0
PAY000003261,SU00003261,CU000482,2023-03-22,Debit Card,10.0
PAY000003262,SU00003262,CU000482,2023-04-19,Debit Card,10.0
PAY000003263,SU00003263,CU000482,2023-05-17,Debit Card,10.0
PAY000003264,SU00003264,CU000482,2023-06-14,Debit Card,10.0
PAY000003265,SU00003265,CU000482,2023-07-12,Debit Card,10.0
PAY000003266,SU00003266,CU000482,2023-08-09,Credit Card,10.0
PAY000003267,SU00003267,CU000482,2023-09-06,Credit Card,10.0
PAY000003268,SU00003268,CU000482,2023-10-04,Debit Card,10.0
PAY000003269,SU00003269,CU000482,2023-11-01,Debit Card,10.0
PAY000003270,SU00003270,CU000482,2023-11-29,Debit Card,10.0
PAY000003271,SU00003271,CU000482,2023-12-27,Debit Card,10.0
PAY000003272,SU00003272,CU000482,2024-01-24,Debit Card,10.0
PAY000003273,SU00003273,CU000482,2024-02-21,Debit Card,10.0
PAY000003274,SU00003274,CU000482,2024-03-20,Debit Card,10.0
PAY000003275,SU00003275,CU000482,2024-04-17,Debit Card,10.0
PAY000003276,SU00003276,CU000482,2024-05-15,Debit Card,90.0
PAY000003277,SU00003277,CU000483,2022-08-13,Credit Card,90.0
PAY000003278,SU00003278,CU000483,2023-08-13,Credit Card,90.0
PAY000003279,SU00003279,CU000483,2024-08-12,Credit Card,90.0
PAY000003280,SU00003280,CU000484,2022-08-21,Credit Card,10.0
PAY000003281,SU00003281,CU000484,2022-09-18,Credit Card,10.0
PAY000003282,SU00003282,CU000484,2022-10-16,Credit Card,10.0
PAY000003283,SU00003283,CU000484,2022-11-13,Credit Card,10.0
PAY000003284,SU00003284,CU000484,2022-12-11,Credit Card,10.0
PAY000003285,SU00003285,CU000484,2023-01-08,Credit Card,90.0
PAY000003286,SU00003286,CU000484,2024-01-08,Credit Card,90.0
PAY000003287,SU00003287,CU000484,2025-01-07,Credit Card,135.0
PAY000003288,SU00003288,CU000484,2023-01-18,Credit Card,90.0
PAY000003289,SU00003289,CU000484,2024-01-18,Credit Card,135.0
PAY000003290,SU00003290,CU000485,2022-08-16,Credit Card,180.0
PAY000003291,SU00003291,CU000485,2023-08-16,Credit Card,180.0
PAY000003292,SU00003292,CU000485,2024-08-15,Credit Card,180.0
PAY000003293,SU00003293,CU000486,2022-08-15,PayPal,90.0
PAY000003294,SU00003294,CU000486,2023-08-15,PayPal,90.0
PAY000003295,SU00003295,CU000486,2024-08-14,Credit Card,90.0
PAY000003296,SU00003296,CU000487,2022-08-26,Debit Card,10.0
PAY000003297,SU00003297,CU000487,2022-09-23,Credit Card,10.0
PAY000003298,SU00003298,CU000487,2022-10-21,Credit Card,10.0
PAY000003299,SU00003299,CU000487,2022-11-18,Credit Card,10.0
PAY000003300,SU00003300,CU000487,2022-12-16,Credit Card,10.0
PAY000003301,SU00003301,CU000487,2023-01-13,Credit Card,10.0
PAY000003302,SU00003302,CU000487,2023-02-10,Credit Card,10.0
PAY000003303,SU00003303,CU000487,2023-03-10,Credit Card,10.0
PAY000003304,SU00003304,CU000487,2023-04-07,Debit Card,10.0
PAY000003305,SU00003305,CU000487,2023-05-05,Credit Card,90.0
PAY000003306,SU00003306,CU000487,2024-05-04,Credit Card,90.0
PAY000003307,SU00003307,CU000487,2022-12-22,Credit Card,90.0
PAY000003308,SU00003308,CU000487,2023-12-22,Credit Card,90.0
PAY000003309,SU00003309,CU000487,2024-12-21,Credit Card,135.0
PAY000003310,SU00003310,CU000488,2022-08-12,Cash,135.0
PAY000003311,SU00003311,CU000488,2023-08-17,Bank Transfer,135.0
PAY000003312,SU00003312,CU000488,2024-08-16,Debit Card,135.0
PAY000003313,SU00003313,CU000489,2022-08-21,Bank Transfer,10.0
PAY000003314,SU00003314,CU000489,2022-09-18,Debit Card,10.0
PAY000003315,SU00003315,CU000489,2022-10-16,Bank Transfer,10.0
PAY000003316,SU00003316,CU000489,2022-11-13,Debit Card,10.0
PAY000003317,SU00003317,CU000489,2022-12-11,Credit Card,10.0
PAY000003318,SU00003318,CU000489,2023-01-08,Bank Transfer,10.0
PAY000003319,SU00003319,CU000489,2023-02-05,Bank Transfer,10.0
PAY000003320,SU00003320,CU000489,2023-03-05,Bank Transfer,10.0
PAY000003321,SU00003321,CU000489,2023-04-02,Bank Transfer,10.0
PAY000003322,SU00003322,CU000489,2023-04-30,Bank Transfer,10.0
PAY000003323,SU00003323,CU000489,2023-05-28,Bank Transfer,10.0
PAY000003324,SU00003324,CU000489,2023-06-25,Bank Transfer,10.0
PAY000003325,SU00003325,CU000489,2023-07-23,Bank Transfer,10.0
PAY000003326,SU00003326,CU000489,2023-08-20,Bank Transfer,10.0
PAY000003327,SU00003327,CU000489,2023-09-17,Bank Transfer,10.0
PAY000003328,SU00003328,CU000489,2023-10-15,Bank Transfer,10.0
PAY000003329,SU00003329,CU000489,2023-11-12,Credit Card,90.0
PAY000003330,SU00003330,CU000489,2024-11-11,Bank Transfer,90.0
PAY000003331,SU00003331,CU000490,2022-08-20,Cash,135.0
PAY000003332,SU00003332,CU000490,2023-08-20,Cash,135.0
PAY000003333,SU00003333,CU000490,2024-08-18,Cash,135.0
PAY000003334,SU00003334,CU000491,2022-08-19,Credit Card,90.0
PAY000003335,SU00003335,CU000491,2023-08-19,Credit Card,90.0
PAY000003336,SU00003336,CU000492,2022-08-20,Credit Card,135.0
PAY000003337,SU00003337,CU000492,2023-08-20,Credit Card,135.0
PAY000003338,SU00003338,CU000492,2024-08-19,Credit Card,180.0
PAY000003339,SU00003339,CU000493,2022-08-21,Credit Card,135.0
PAY000003340,SU00003340,CU000493,2023-08-21,Credit Card,135.0
PAY000003341,SU00003341,CU000493,2024-08-20,Credit Card,135.0
PAY000003342,SU00003342,CU000494,2022-08-17,Bank Transfer,135.0
PAY000003343,SU00003343,CU000494,2023-08-17,Bank Transfer,135.0
PAY000003344,SU00003344,CU000495,2022-08-15,Cash,10.0
PAY000003345,SU00003345,CU000495,2022-09-12,Cash,10.0
PAY000003346,SU00003346,CU000495,2022-10-10,Cash,10.0
PAY000003347,SU00003347,CU000495,2022-11-13,Credit Card,10.0
PAY000003348,SU00003348,CU000495,2022-12-05,Cash,10.0
PAY000003349,SU00003349,CU000495,2023-01-08,Debit Card,10.0
PAY000003350,SU00003350,CU000495,2023-01-29,Cash,10.0
PAY000003351,SU00003351,CU000495,2023-02-28,Cash,10.0
PAY000003352,SU00003352,CU000495,2023-03-28,Cash,10.0
PAY000003353,SU00003353,CU000495,2023-04-25,Cash,10.0
PAY000003354,SU00003354,CU000495,2023-05-23,Cash,10.0
PAY000003355,SU00003355,CU000495,2023-06-19,Cash,10.0
PAY000003356,SU00003356,CU000495,2023-07-23,Credit Card,10.0
PAY000003357,SU00003357,CU000495,2023-08-13,Cash,90.0
PAY000003358,SU00003358,CU000495,2024-08-14,Cash,90.0
PAY000003359,SU00003359,CU000496,2022-08-16,Cash,135.0
PAY000003360,SU00003360,CU000496,2023-08-23,Credit Card,135.0
PAY000003361,SU00003361,CU000496,2024-08-17,Cash,135.0
PAY000003362,SU00003362,CU000497,2022-08-21,Bank Transfer,90.0
PAY000003363,SU00003363,CU000497,2023-08-21,Bank Transfer,90.0
PAY000003364,SU00003364,CU000497,2024-08-20,Bank Transfer,90.0
PAY000003365,SU00003365,CU000498,2022-08-23,Cash,10.0
PAY000003366,SU00003366,CU000498,2022-09-19,Cash,90.0
PAY000003367,SU00003367,CU000498,2023-09-21,Cash,90.0
PAY000003368,SU00003368,CU000498,2024-09-19,Cash,90.0
PAY000003369,SU00003369,CU000498,2022-10-27,Cash,135.0
PAY000003370,SU00003370,CU000498,2023-10-26,Cash,135.0
PAY000003371,SU00003371,CU000499,2022-08-13,Cash,15.0
PAY000003372,SU00003372,CU000499,2022-09-17,Credit Card,15.0
PAY000003373,SU00003373,CU000499,2022-10-10,Cash,15.0
PAY000003374,SU00003374,CU000499,2022-11-12,Bank Transfer,15.0
PAY000003375,SU00003375,CU000499,2022-12-03,Cash,15.0
PAY000003376,SU00003376,CU000499,2022-12-31,Cash,135.0
PAY000003377,SU00003377,CU000499,2023-12-31,Cash,135.0
PAY000003378,SU00003378,CU000499,2025-01-06,Debit Card,135.0
PAY000003379,SU00003379,CU000500,2022-08-21,Credit Card,20.0
PAY000003380,SU00003380,CU000500,2022-09-18,Credit Card,180.0
PAY000003381,SU00003381,CU000500,2023-09-18,PayPal,180.0
PAY000003382,SU00003382,CU000500,2024-09-17,Credit Card,180.0
PAY000003383,SU00003383,CU000501,2022-08-04,Cash,135.0
PAY000003384,SU00003384,CU000501,2023-08-06,Cash,135.0
PAY000003385,SU00003385,CU000501,2024-08-03,Cash,135.0
PAY000003386,SU00003386,CU000502,2022-08-08,Credit Card,15.0
PAY000003387,SU00003387,CU000502,2022-09-05,Credit Card,15.0
PAY000003388,SU00003388,CU000502,2022-10-03,Credit Card,135.0
PAY000003389,SU00003389,CU000502,2023-10-03,Credit Card,135.0
PAY000003390,SU00003390,CU000502,2024-10-02,Credit Card,180.0
PAY000003391,SU00003391,CU000503,2022-08-28,Debit Card,90.0
PAY000003392,SU00003392,CU000503,2023-08-28,Bank Transfer,90.0
PAY000003393,SU00003393,CU000503,2022-11-01,Debit Card,20.0
PAY000003394,SU00003394,CU000503,2022-11-29,Debit Card,20.0
PAY000003395,SU00003395,CU000503,2022-12-27,Debit Card,180.0
PAY000003396,SU00003396,CU000503,2023-12-27,Debit Card,180.0
PAY000003397,SU00003397,CU000503,2024-12-26,Debit Card,180.0
PAY000003398,SU00003398,CU000504,2022-08-11,Cash,135.0
PAY000003399,SU00003399,CU000504,2023-08-12,Cash,180.0
PAY000003400,SU00003400,CU000504,2024-08-12,Cash,180.0
PAY000003401,SU00003401,CU000504,2022-10-22,Cash,10.0
PAY000003402,SU00003402,CU000504,2022-11-26,Credit Card,10.0
