subscription_id,customer_id,phone_id,plan_id,start_date,end_date
SU00003354,CU000495,PH000659,PL0001,2023/5/28,2023/6/24
SU00003355,CU000495,PH000659,PL0001,2023/6/25,2023/7/22
SU00003356,CU000495,PH000659,PL0001,2023/7/23,2023/8/19
SU00003357,CU000495,PH000659,PL0002,2023/8/20,2024/8/18
SU00003358,CU000495,PH000659,PL0002,2024/8/19,2025/8/18
SU00003359,CU000496,PH000660,PL0004,2022/8/23,2023/8/22
SU00003360,CU000496,PH000660,PL0004,2023/8/23,2024/8/21
SU00003361,CU000496,PH000660,PL0004,2024/8/22,2025/8/21
SU00003362,CU000497,PH000661,PL0002,2022/8/21,2023/8/20
SU00003363,CU000497,PH000661,PL0002,2023/8/21,2024/8/19
SU00003364,CU000497,PH000661,PL0002,2024/8/20,2025/8/19
SU00003365,CU000498,PH000662,PL0001,2022/8/29,2022/9/25
SU00003366,CU000498,PH000662,PL0002,2022/9/26,2023/9/25
SU00003367,CU000498,PH000662,PL0002,2023/9/26,2024/9/24
SU00003368,CU000498,PH000662,PL0002,2024/9/25,2025/9/24
SU00003369,CU000498,PH000663,PL0004,2022/11/2,2023/11/1
SU00003370,CU000498,PH000663,PL0004,2023/11/2,2024/10/31
SU00003371,CU000499,PH000664,PL0003,2022/8/20,2022/9/16
SU00003372,CU000499,PH000664,PL0003,2022/9/17,2022/10/14
SU00003373,CU000499,PH000664,PL0003,2022/10/15,2022/11/11
SU00003374,CU000499,PH000664,PL0003,2022/11/12,2022/12/9
SU00003375,CU000499,PH000664,PL0003,2022/12/10,2023/1/6
SU00003376,CU000499,PH000664,PL0004,2023/1/7,2024/1/6
SU00003377,CU000499,PH000664,PL0004,2024/1/7,2025/1/5
SU00003378,CU000499,PH000664,PL0004,2025/1/6,2026/1/5
SU00003379,CU000500,PH000665,PL0005,2022/8/21,2022/9/17
SU00003380,CU000500,PH000665,PL0006,2022/9/18,2023/9/17
SU00003381,CU000500,PH000665,PL0006,2023/9/18,2024/9/16
SU00003382,CU000500,PH000665,PL0006,2024/9/17,2025/9/16
SU00003383,CU000501,PH000666,PL0004,2022/8/11,2023/8/10
SU00003384,CU000501,PH000666,PL0004,2023/8/11,2024/8/9
SU00003385,CU000501,PH000666,PL0004,2024/8/10,2025/8/9
SU00003386,CU000502,PH000667,PL0003,2022/8/8,2022/9/4
SU00003387,CU000502,PH000667,PL0003,2022/9/5,2022/10/2
SU00003388,CU000502,PH000667,PL0004,2022/10/3,2023/10/2
SU00003389,CU000502,PH000667,PL0004,2023/10/3,2024/10/1
SU00003390,CU000502,PH000667,PL0006,2024/10/2,2025/10/1
SU00003391,CU000503,PH000668,PL0002,2022/8/28,2023/8/27
SU00003392,CU000503,PH000668,PL0002,2023/8/28,2024/8/26
SU00003393,CU000503,PH000669,PL0005,2022/11/1,2022/11/28
SU00003394,CU000503,PH000669,PL0005,2022/11/29,2022/12/26
SU00003395,CU000503,PH000669,PL0006,2022/12/27,2023/12/26
SU00003396,CU000503,PH000669,PL0006,2023/12/27,2024/12/25
SU00003397,CU000503,PH000669,PL0006,2024/12/26,2025/12/25
SU00003398,CU000504,PH000670,PL0004,2022/8/18,2023/8/17
SU00003399,CU000504,PH000670,PL0006,2023/8/18,2024/8/16
SU00003400,CU000504,PH000670,PL0006,2024/8/17,2025/8/16
SU00003401,CU000504,PH000671,PL0001,2022/10/29,2022/11/25
SU00003402,CU000504,PH000671,PL0001,2022/11/26,2022/12/23
SU00003403,CU000504,PH000671,PL0001,2022/12/24,2023/1/20
SU00003404,CU000504,PH000671,PL0001,2023/1/21,2023/2/17
SU00003405,CU000504,PH000671,PL0001,2023/2/18,2023/3/17
SU00003406,CU000504,PH000671,PL0001,2023/3/18,2023/4/14
SU00003407,CU000504,PH000671,PL0002,2023/4/15,2024/4/13
SU00003408,CU000504,PH000671,PL0002,2024/4/14,2025/4/13
SU00003409,CU000505,PH000672,PL0004,2022/8/5,2023/8/4
SU00003410,CU000505,PH000672,PL0004,2023/8/5,2024/8/3
SU00003411,CU000506,PH000673,PL0004,2022/8/4,2023/8/3
SU00003412,CU000506,PH000673,PL0006,2023/8/4,2024/8/2
SU00003413,CU000506,PH000673,PL0006,2024/8/3,2025/8/2
SU00003414,CU000507,PH000674,PL0002,2022/8/3,2023/8/2
SU00003415,CU000507,PH000674,PL0002,2023/8/3,2024/8/1
SU00003416,CU000507,PH000674,PL0002,2024/8/2,2025/8/1
SU00003417,CU000508,PH000675,PL0006,2022/8/29,2023/8/28
SU00003418,CU000508,PH000675,PL0006,2023/8/29,2024/8/27
SU00003419,CU000508,PH000675,PL0006,2024/8/28,2025/8/27
SU00003420,CU000509,PH000676,PL0006,2022/8/8,2023/8/7
SU00003421,CU000509,PH000676,PL0006,2023/8/8,2024/8/6
SU00003422,CU000509,PH000676,PL0006,2024/8/7,2025/8/6
SU00003423,CU000509,PH000677,PL0002,2022/12/28,2023/12/27
SU00003424,CU000509,PH000677,PL0002,2023/12/28,2024/12/26
SU00003425,CU000510,PH000678,PL0006,2022/8/28,2023/8/27
SU00003426,CU000510,PH000678,PL0006,2023/8/28,2024/8/26
SU00003427,CU000511,PH000679,PL0003,2022/8/17,2022/9/13
SU00003428,CU000511,PH000679,PL0003,2022/9/14,2022/10/11
SU00003429,CU000511,PH000679,PL0003,2022/10/12,2022/11/8
SU00003430,CU000511,PH000679,PL0003,2022/11/9,2022/12/6
SU00003431,CU000511,PH000679,PL0003,2022/12/7,2023/1/3
SU00003432,CU000511,PH000679,PL0003,2023/1/4,2023/1/31
SU00003433,CU000511,PH000679,PL0003,2023/2/1,2023/2/28
SU00003434,CU000511,PH000679,PL0004,2023/3/1,2024/2/28
SU00003435,CU000511,PH000679,PL0004,2024/2/29,2025/2/27
SU00003436,CU000511,PH000679,PL0006,2025/2/28,2026/2/27
SU00003437,CU000512,PH000680,PL0002,2022/8/24,2023/8/23
SU00003438,CU000512,PH000680,PL0002,2023/8/24,2024/8/22
SU00003439,CU000512,PH000680,PL0002,2024/8/23,2025/8/22
SU00003440,CU000513,PH000681,PL0003,2022/8/28,2022/9/24
SU00003441,CU000513,PH000681,PL0003,2022/9/25,2022/10/22
SU00003442,CU000513,PH000681,PL0003,2022/10/23,2022/11/19
SU00003443,CU000513,PH000681,PL0003,2022/11/20,2022/12/17
SU00003444,CU000513,PH000681,PL0003,2022/12/18,2023/1/14
SU00003445,CU000513,PH000681,PL0003,2023/1/15,2023/2/11
SU00003446,CU000513,PH000681,PL0003,2023/2/12,2023/3/11
SU00003447,CU000513,PH000681,PL0003,2023/3/12,2023/4/8
SU00003448,CU000513,PH000681,PL0003,2023/4/9,2023/5/6
SU00003449,CU000513,PH000681,PL0004,2023/5/7,2024/5/5
SU00003450,CU000513,PH000681,PL0006,2024/5/6,2025/5/5
SU00003451,CU000514,PH000682,PL0002,2022/8/11,2023/8/10
SU00003452,CU000514,PH000682,PL0002,2023/8/11,2024/8/9
SU00003453,CU000514,PH000682,PL0004,2024/8/10,2025/8/9
SU00003454,CU000515,PH000683,PL0004,2022/9/2,2023/9/1
SU00003455,CU000515,PH000683,PL0006,2023/9/2,2024/8/31
SU00003456,CU000515,PH000683,PL0006,2024/9/1,2025/8/31
SU00003457,CU000516,PH000684,PL0004,2022/9/27,2023/9/26
SU00003458,CU000516,PH000684,PL0006,2023/9/27,2024/9/25
SU00003459,CU000516,PH000684,PL0006,2024/9/26,2025/9/25
SU00003460,CU000517,PH000685,PL0006,2022/9/29,2023/9/28
SU00003461,CU000517,PH000685,PL0006,2023/9/29,2024/9/27
SU00003462,CU000517,PH000685,PL0006,2024/9/28,2025/9/27
SU00003463,CU000518,PH000686,PL0005,2022/9/8,2022/10/5
SU00003464,CU000518,PH000686,PL0005,2022/10/6,2022/11/2
SU00003465,CU000518,PH000686,PL0005,2022/11/3,2022/11/30
SU00003466,CU000518,PH000686,PL0005,2022/12/1,2022/12/28
SU00003467,CU000518,PH000686,PL0005,2022/12/29,2023/1/25
SU00003468,CU000518,PH000686,PL0005,2023/1/26,2023/2/22
SU00003469,CU000518,PH000686,PL0005,2023/2/23,2023/3/22
SU00003470,CU000518,PH000686,PL0005,2023/3/23,2023/4/19
SU00003471,CU000518,PH000686,PL0005,2023/4/20,2023/5/17
SU00003472,CU000518,PH000686,PL0005,2023/5/18,2023/6/14
SU00003473,CU000518,PH000686,PL0005,2023/6/15,2023/7/12
SU00003474,CU000518,PH000686,PL0005,2023/7/13,2023/8/9
SU00003475,CU000518,PH000686,PL0005,2023/8/10,2023/9/6
SU00003476,CU000518,PH000686,PL0005,2023/9/7,2023/10/4
SU00003477,CU000518,PH000686,PL0005,2023/10/5,2023/11/1
SU00003478,CU000518,PH000686,PL0005,2023/11/2,2023/11/29
SU00003479,CU000518,PH000686,PL0005,2023/11/30,2023/12/27
SU00003480,CU000518,PH000686,PL0006,2023/12/28,2024/12/26
SU00003481,CU000518,PH000686,PL0006,2024/12/27,2025/12/26
SU00003482,CU000518,PH000687,PL0004,2022/11/23,2023/11/22
SU00003483,CU000518,PH000687,PL0004,2023/11/23,2024/11/21
SU00003484,CU000518,PH000687,PL0004,2024/11/22,2025/11/21
SU00003485,CU000519,PH000688,PL0001,2022/9/3,2022/9/30
SU00003486,CU000519,PH000688,PL0002,2022/10/1,2023/9/30
SU00003487,CU000519,PH000688,PL0002,2023/10/1,2024/9/29
SU00003488,CU000519,PH000688,PL0002,2024/9/30,2025/9/29
SU00003489,CU000520,PH000689,PL0004,2022/9/18,2023/9/17
SU00003490,CU000520,PH000689,PL0004,2023/9/18,2024/9/16
SU00003491,CU000520,PH000690,PL0001,2023/3/6,2023/4/2
SU00003492,CU000520,PH000690,PL0002,2023/4/3,2024/4/1
SU00003493,CU000520,PH000690,PL0004,2024/4/2,2025/4/1
SU00003494,CU000521,PH000691,PL0004,2022/9/25,2023/9/24
SU00003495,CU000521,PH000691,PL0004,2023/9/25,2024/9/23
SU00003496,CU000521,PH000691,PL0004,2024/9/24,2025/9/23
SU00003497,CU000522,PH000692,PL0006,2022/9/2,2023/9/1
SU00003498,CU000522,PH000692,PL0006,2023/9/2,2024/8/31
SU00003499,CU000522,PH000692,PL0006,2024/9/1,2025/8/31
SU00003500,CU000523,PH000693,PL0004,2022/9/13,2023/9/12
SU00003501,CU000523,PH000693,PL0006,2023/9/13,2024/9/11
SU00003502,CU000523,PH000694,PL0001,2022/11/2,2022/11/29
SU00003503,CU000523,PH000694,PL0001,2022/11/30,2022/12/27
SU00003504,CU000523,PH000694,PL0001,2022/12/28,2023/1/24
SU00003505,CU000523,PH000694,PL0001,2023/1/25,2023/2/21
SU00003506,CU000523,PH000694,PL0001,2023/2/22,2023/3/21
SU00003507,CU000523,PH000694,PL0001,2023/3/22,2023/4/18
SU00003508,CU000523,PH000694,PL0001,2023/4/19,2023/5/16
SU00003509,CU000523,PH000694,PL0002,2023/5/17,2024/5/15
SU00003510,CU000523,PH000694,PL0004,2024/5/16,2025/5/15
SU00003511,CU000524,PH000695,PL0001,2022/9/17,2022/10/14
SU00003512,CU000524,PH000695,PL0001,2022/10/15,2022/11/11
SU00003513,CU000524,PH000695,PL0001,2022/11/12,2022/12/9
SU00003514,CU000524,PH000695,PL0001,2022/12/10,2023/1/6
SU00003515,CU000524,PH000695,PL0001,2023/1/7,2023/2/3
SU00003516,CU000524,PH000695,PL0002,2023/2/4,2024/2/3
SU00003517,CU000524,PH000695,PL0002,2024/2/4,2025/2/2
SU00003518,CU000524,PH000695,PL0002,2025/2/3,2026/2/2
SU00003519,CU000525,PH000696,PL0002,2022/9/21,2023/9/20
SU00003520,CU000525,PH000696,PL0002,2023/9/21,2024/9/19
SU00003521,CU000525,PH000696,PL0002,2024/9/20,2025/9/19
SU00003522,CU000526,PH000697,PL0006,2022/9/12,2023/9/11
SU00003523,CU000526,PH000697,PL0006,2023/9/12,2024/9/10
SU00003524,CU000526,PH000697,PL0006,2024/9/11,2025/9/10
SU00003525,CU000527,PH000698,PL0005,2022/9/29,2022/10/26
SU00003526,CU000527,PH000698,PL0005,2022/10/27,2022/11/23
SU00003527,CU000527,PH000698,PL0005,2022/11/24,2022/12/21
SU00003528,CU000527,PH000698,PL0005,2022/12/22,2023/1/18
SU00003529,CU000527,PH000698,PL0005,2023/1/19,2023/2/15
SU00003530,CU000527,PH000698,PL0005,2023/2/16,2023/3/15
SU00003531,CU000527,PH000698,PL0005,2023/3/16,2023/4/12
SU00003532,CU000527,PH000698,PL0005,2023/4/13,2023/5/10
SU00003533,CU000527,PH000698,PL0005,2023/5/11,2023/6/7
SU00003534,CU000527,PH000698,PL0005,2023/6/8,2023/7/5
SU00003535,CU000527,PH000698,PL0005,2023/7/6,2023/8/2
SU00003536,CU000527,PH000698,PL0005,2023/8/3,2023/8/30
SU00003537,CU000527,PH000698,PL0006,2023/8/31,2024/8/29
SU00003538,CU000527,PH000698,PL0006,2024/8/30,2025/8/29
SU00003539,CU000528,PH000699,PL0006,2022/9/19,2023/9/18
SU00003540,CU000528,PH000699,PL0006,2023/9/19,2024/9/17
SU00003541,CU000528,PH000699,PL0006,2024/9/18,2025/9/17
SU00003542,CU000529,PH000700,PL0001,2022/9/28,2022/10/25
SU00003543,CU000529,PH000700,PL0002,2022/10/26,2023/10/25
SU00003544,CU000529,PH000700,PL0004,2023/10/26,2024/10/24
SU00003545,CU000529,PH000700,PL0006,2024/10/25,2025/10/24
SU00003546,CU000530,PH000701,PL0003,2022/9/6,2022/10/3
SU00003547,CU000530,PH000701,PL0003,2022/10/4,2022/10/31
SU00003548,CU000530,PH000701,PL0004,2022/11/1,2023/10/31
SU00003549,CU000530,PH000701,PL0004,2023/11/1,2024/10/30
SU00003550,CU000530,PH000701,PL0006,2024/10/31,2025/10/30
SU00003551,CU000531,PH000702,PL0004,2022/9/2,2023/9/1
SU00003552,CU000531,PH000702,PL0004,2023/9/2,2024/8/31
SU00003553,CU000531,PH000702,PL0004,2024/9/1,2025/8/31
SU00003554,CU000532,PH000703,PL0002,2022/9/6,2023/9/5
SU00003555,CU000532,PH000703,PL0002,2023/9/6,2024/9/4
SU00003556,CU000533,PH000704,PL0001,2022/9/9,2022/10/6
SU00003557,CU000533,PH000704,PL0001,2022/10/7,2022/11/3
SU00003558,CU000533,PH000704,PL0001,2022/11/4,2022/12/1
SU00003559,CU000533,PH000704,PL0001,2022/12/2,2022/12/29
SU00003560,CU000533,PH000704,PL0001,2022/12/30,2023/1/26
SU00003561,CU000533,PH000704,PL0001,2023/1/27,2023/2/23
SU00003562,CU000533,PH000704,PL0001,2023/2/24,2023/3/23
SU00003563,CU000533,PH000704,PL0001,2023/3/24,2023/4/20
SU00003564,CU000533,PH000704,PL0002,2023/4/21,2024/4/19
SU00003565,CU000533,PH000704,PL0002,2024/4/20,2025/4/19
SU00003566,CU000534,PH000705,PL0001,2022/9/9,2022/10/6
SU00003567,CU000534,PH000705,PL0001,2022/10/7,2022/11/3
SU00003568,CU000534,PH000705,PL0002,2022/11/4,2023/11/3
SU00003569,CU000534,PH000705,PL0002,2023/11/4,2024/11/2
SU00003570,CU000534,PH000705,PL0002,2024/11/3,2025/11/2
SU00003571,CU000534,PH000706,PL0004,2022/12/29,2023/12/28
SU00003572,CU000534,PH000706,PL0004,2023/12/29,2024/12/27
SU00003573,CU000534,PH000706,PL0006,2024/12/28,2025/12/27
SU00003574,CU000535,PH000707,PL0002,2022/9/7,2023/9/6
SU00003575,CU000535,PH000707,PL0002,2023/9/7,2024/9/5
SU00003576,CU000535,PH000707,PL0002,2024/9/6,2025/9/5
SU00003577,CU000535,PH000708,PL0001,2022/10/20,2022/11/16
SU00003578,CU000535,PH000708,PL0001,2022/11/17,2022/12/14
SU00003579,CU000535,PH000708,PL0001,2022/12/15,2023/1/11
SU00003580,CU000535,PH000708,PL0001,2023/1/12,2023/2/8
SU00003581,CU000535,PH000708,PL0001,2023/2/9,2023/3/8
SU00003582,CU000535,PH000708,PL0001,2023/3/9,2023/4/5
SU00003583,CU000535,PH000708,PL0001,2023/4/6,2023/5/3
SU00003584,CU000535,PH000708,PL0001,2023/5/4,2023/5/31
SU00003585,CU000535,PH000708,PL0001,2023/6/1,2023/6/28
SU00003586,CU000535,PH000708,PL0002,2023/6/29,2024/6/27
SU00003587,CU000535,PH000708,PL0002,2024/6/28,2025/6/27
SU00003588,CU000535,PH000709,PL0001,2023/1/8,2023/2/4
SU00003589,CU000535,PH000709,PL0001,2023/2/5,2023/3/4
SU00003590,CU000535,PH000709,PL0001,2023/3/5,2023/4/1
SU00003591,CU000535,PH000709,PL0001,2023/4/2,2023/4/29
SU00003592,CU000535,PH000709,PL0002,2023/4/30,2024/4/28
SU00003593,CU000535,PH000709,PL0002,2024/4/29,2025/4/28
SU00003594,CU000536,PH000710,PL0001,2022/9/13,2022/10/10
SU00003595,CU000536,PH000710,PL0001,2022/10/11,2022/11/7
SU00003596,CU000536,PH000710,PL0001,2022/11/8,2022/12/5
SU00003597,CU000536,PH000710,PL0002,2022/12/6,2023/12/5
SU00003598,CU000536,PH000710,PL0002,2023/12/6,2024/12/4
SU00003599,CU000536,PH000710,PL0004,2024/12/5,2025/12/4
SU00003600,CU000537,PH000711,PL0002,2022/9/11,2023/9/10
SU00003601,CU000537,PH000711,PL0002,2023/9/11,2024/9/9
SU00003602,CU000537,PH000711,PL0002,2024/9/10,2025/9/9
SU00003603,CU000537,PH000712,PL0004,2022/11/16,2023/11/15
SU00003604,CU000537,PH000712,PL0004,2023/11/16,2024/11/14
SU00003605,CU000537,PH000712,PL0004,2024/11/15,2025/11/14
SU00003606,CU000538,PH000713,PL0005,2022/9/28,2022/10/25
SU00003607,CU000538,PH000713,PL0005,2022/10/26,2022/11/22
SU00003608,CU000538,PH000713,PL0005,2022/11/23,2022/12/20
SU00003609,CU000538,PH000713,PL0006,2022/12/21,2023/12/20
SU00003610,CU000538,PH000713,PL0006,2023/12/21,2024/12/19
SU00003611,CU000538,PH000713,PL0006,2024/12/20,2025/12/19
SU00003612,CU000539,PH000714,PL0003,2022/9/2,2022/9/29
SU00003613,CU000539,PH000714,PL0003,2022/9/30,2022/10/27
SU00003614,CU000539,PH000714,PL0003,2022/10/28,2022/11/24
SU00003615,CU000539,PH000714,PL0003,2022/11/25,2022/12/22
SU00003616,CU000539,PH000714,PL0004,2022/12/23,2023/12/22
SU00003617,CU000539,PH000714,PL0004,2023/12/23,2024/12/21
SU00003618,CU000539,PH000714,PL0006,2024/12/22,2025/12/21
SU00003619,CU000540,PH000715,PL0006,2022/9/10,2023/9/9
SU00003620,CU000540,PH000715,PL0006,2023/9/10,2024/9/8
SU00003621,CU000540,PH000716,PL0002,2023/2/3,2024/2/2
SU00003622,CU000540,PH000716,PL0002,2024/2/3,2025/2/1
SU00003623,CU000540,PH000717,PL0002,2023/4/20,2024/4/18
SU00003624,CU000540,PH000717,PL0002,2024/4/19,2025/4/18
SU00003625,CU000541,PH000718,PL0002,2022/9/10,2023/9/9
SU00003626,CU000541,PH000718,PL0002,2023/9/10,2024/9/8
SU00003627,CU000541,PH000718,PL0004,2024/9/9,2025/9/8
SU00003628,CU000542,PH000719,PL0005,2022/9/23,2022/10/20
SU00003629,CU000542,PH000719,PL0005,2022/10/21,2022/11/17
SU00003630,CU000542,PH000719,PL0005,2022/11/18,2022/12/15
SU00003631,CU000542,PH000719,PL0005,2022/12/16,2023/1/12
SU00003632,CU000542,PH000719,PL0005,2023/1/13,2023/2/9
SU00003633,CU000542,PH000719,PL0005,2023/2/10,2023/3/9
SU00003634,CU000542,PH000719,PL0005,2023/3/10,2023/4/6
SU00003635,CU000542,PH000719,PL0005,2023/4/7,2023/5/4
SU00003636,CU000542,PH000719,PL0006,2023/5/5,2024/5/3
SU00003637,CU000542,PH000719,PL0006,2024/5/4,2025/5/3
SU00003638,CU000542,PH000720,PL0001,2022/11/3,2022/11/30
SU00003639,CU000542,PH000720,PL0002,2022/12/1,2023/11/30
SU00003640,CU000542,PH000720,PL0002,2023/12/1,2024/11/29
SU00003641,CU000542,PH000720,PL0002,2024/11/30,2025/11/29
SU00003642,CU000543,PH000721,PL0002,2022/9/23,2023/9/22
SU00003643,CU000543,PH000721,PL0002,2023/9/23,2024/9/21
SU00003644,CU000543,PH000721,PL0002,2024/9/22,2025/9/21
SU00003645,CU000543,PH000722,PL0006,2022/12/30,2023/12/29
SU00003646,CU000543,PH000722,PL0006,2023/12/30,2024/12/28
SU00003647,CU000544,PH000723,PL0003,2022/9/9,2022/10/6
SU00003648,CU000544,PH000723,PL0003,2022/10/7,2022/11/3
SU00003649,CU000544,PH000723,PL0003,2022/11/4,2022/12/1
SU00003650,CU000544,PH000723,PL0003,2022/12/2,2022/12/29
SU00003651,CU000544,PH000723,PL0003,2022/12/30,2023/1/26
SU00003652,CU000544,PH000723,PL0003,2023/1/27,2023/2/23
SU00003653,CU000544,PH000723,PL0003,2023/2/24,2023/3/23
SU00003654,CU000544,PH000723,PL0003,2023/3/24,2023/4/20
SU00003655,CU000544,PH000723,PL0003,2023/4/21,2023/5/18
SU00003656,CU000544,PH000723,PL0004,2023/5/19,2024/5/17
SU00003657,CU000544,PH000723,PL0004,2024/5/18,2025/5/17
SU00003658,CU000545,PH000724,PL0002,2022/9/23,2023/9/22
SU00003659,CU000545,PH000724,PL0002,2023/9/23,2024/9/21
SU00003660,CU000546,PH000725,PL0002,2022/9/12,2023/9/11
SU00003661,CU000546,PH000725,PL0002,2023/9/12,2024/9/10
SU00003662,CU000547,PH000726,PL0004,2022/9/29,2023/9/28
SU00003663,CU000547,PH000726,PL0006,2023/9/29,2024/9/27
SU00003664,CU000547,PH000726,PL0006,2024/9/28,2025/9/27
SU00003665,CU000547,PH000727,PL0004,2022/11/11,2023/11/10
SU00003666,CU000547,PH000727,PL0004,2023/11/11,2024/11/9
SU00003667,CU000547,PH000727,PL0004,2024/11/10,2025/11/9
SU00003668,CU000548,PH000728,PL0003,2022/9/23,2022/10/20
SU00003669,CU000548,PH000728,PL0003,2022/10/21,2022/11/17
SU00003670,CU000548,PH000728,PL0003,2022/11/18,2022/12/15
SU00003671,CU000548,PH000728,PL0003,2022/12/16,2023/1/12
SU00003672,CU000548,PH000728,PL0003,2023/1/13,2023/2/9
SU00003673,CU000548,PH000728,PL0003,2023/2/10,2023/3/9
SU00003674,CU000548,PH000728,PL0003,2023/3/10,2023/4/6
SU00003675,CU000548,PH000728,PL0003,2023/4/7,2023/5/4
SU00003676,CU000548,PH000728,PL0003,2023/5/5,2023/6/1
SU00003677,CU000548,PH000728,PL0003,2023/6/2,2023/6/29
SU00003678,CU000548,PH000728,PL0004,2023/6/30,2024/6/28
SU00003679,CU000548,PH000728,PL0004,2024/6/29,2025/6/28
SU00003680,CU000549,PH000729,PL0002,2022/9/1,2023/8/31
SU00003681,CU000549,PH000729,PL0004,2023/9/1,2024/8/30
SU00003682,CU000549,PH000729,PL0004,2024/8/31,2025/8/30
SU00003683,CU000550,PH000730,PL0004,2022/9/8,2023/9/7
SU00003684,CU000550,PH000730,PL0004,2023/9/8,2024/9/6
SU00003685,CU000550,PH000730,PL0004,2024/9/7,2025/9/6
SU00003686,CU000551,PH000731,PL0001,2022/9/24,2022/10/21
SU00003687,CU000551,PH000731,PL0001,2022/10/22,2022/11/18
SU00003688,CU000551,PH000731,PL0001,2022/11/19,2022/12/16
SU00003689,CU000551,PH000731,PL0001,2022/12/17,2023/1/13
SU00003690,CU000551,PH000731,PL0001,2023/1/14,2023/2/10
SU00003691,CU000551,PH000731,PL0001,2023/2/11,2023/3/10
SU00003692,CU000551,PH000731,PL0001,2023/3/11,2023/4/7
SU00003693,CU000551,PH000731,PL0002,2023/4/8,2024/4/6
SU00003694,CU000551,PH000731,PL0002,2024/4/7,2025/4/6
SU00003695,CU000552,PH000732,PL0002,2022/9/27,2023/9/26
SU00003696,CU000552,PH000732,PL0004,2023/9/27,2024/9/25
SU00003697,CU000552,PH000732,PL0006,2024/9/26,2025/9/25
SU00003698,CU000553,PH000733,PL0001,2022/9/29,2022/10/26
SU00003699,CU000553,PH000733,PL0001,2022/10/27,2022/11/23
SU00003700,CU000553,PH000733,PL0001,2022/11/24,2022/12/21
SU00003701,CU000553,PH000733,PL0001,2022/12/22,2023/1/18
SU00003702,CU000553,PH000733,PL0001,2023/1/19,2023/2/15
SU00003703,CU000553,PH000733,PL0001,2023/2/16,2023/3/15
SU00003704,CU000553,PH000733,PL0001,2023/3/16,2023/4/12
SU00003705,CU000553,PH000733,PL0001,2023/4/13,2023/5/10
SU00003706,CU000553,PH000733,PL0001,2023/5/11,2023/6/7
SU00003707,CU000553,PH000733,PL0001,2023/6/8,2023/7/5
SU00003708,CU000553,PH000733,PL0001,2023/7/6,2023/8/2
SU00003709,CU000553,PH000733,PL0001,2023/8/3,2023/8/30
SU00003710,CU000553,PH000733,PL0002,2023/8/31,2024/8/29
SU00003711,CU000553,PH000733,PL0004,2024/8/30,2025/8/29
SU00003712,CU000554,PH000734,PL0004,2022/9/11,2023/9/10
SU00003713,CU000554,PH000734,PL0004,2023/9/11,2024/9/9
SU00003714,CU000554,PH000734,PL0004,2024/9/10,2025/9/9
SU00003715,CU000555,PH000735,PL0002,2022/9/8,2023/9/7
SU00003716,CU000555,PH000735,PL0002,2023/9/8,2024/9/6
SU00003717,CU000555,PH000735,PL0002,2024/9/7,2025/9/6
SU00003718,CU000556,PH000736,PL0002,2022/9/19,2023/9/18
SU00003719,CU000556,PH000736,PL0002,2023/9/19,2024/9/17
SU00003720,CU000556,PH000736,PL0002,2024/9/18,2025/9/17
SU00003721,CU000557,PH000737,PL0006,2022/9/16,2023/9/15
SU00003722,CU000557,PH000737,PL0006,2023/9/16,2024/9/14
SU00003723,CU000557,PH000737,PL0006,2024/9/15,2025/9/14
SU00003724,CU000558,PH000738,PL0004,2022/9/2,2023/9/1
SU00003725,CU000558,PH000738,PL0004,2023/9/2,2024/8/31
SU00003726,CU000558,PH000738,PL0004,2024/9/1,2025/8/31
SU00003727,CU000558,PH000739,PL0002,2022/12/2,2023/12/1
SU00003728,CU000558,PH000739,PL0002,2023/12/2,2024/11/30
SU00003729,CU000559,PH000740,PL0001,2022/9/14,2022/10/11
SU00003730,CU000559,PH000740,PL0002,2022/10/12,2023/10/11
SU00003731,CU000559,PH000740,PL0002,2023/10/12,2024/10/10
SU00003732,CU000559,PH000740,PL0004,2024/10/11,2025/10/10
SU00003733,CU000559,PH000741,PL0003,2022/12/13,2023/1/9
SU00003734,CU000559,PH000741,PL0004,2023/1/10,2024/1/9
SU00003735,CU000559,PH000741,PL0004,2024/1/10,2025/1/8
SU00003736,CU000559,PH000741,PL0006,2025/1/9,2026/1/8
SU00003737,CU000560,PH000742,PL0002,2022/9/21,2023/9/20
SU00003738,CU000560,PH000742,PL0002,2023/9/21,2024/9/19
SU00003739,CU000560,PH000742,PL0004,2024/9/20,2025/9/19
SU00003740,CU000561,PH000743,PL0002,2022/9/10,2023/9/9
SU00003741,CU000561,PH000743,PL0002,2023/9/10,2024/9/8
SU00003742,CU000561,PH000743,PL0004,2024/9/9,2025/9/8
SU00003743,CU000562,PH000744,PL0002,2022/9/7,2023/9/6
SU00003744,CU000562,PH000744,PL0002,2023/9/7,2024/9/5
