request_id,customer_id,open_time,closed_time,request_type,csr_id
RQ00000874,CU001172,2024-11-04 14:33:00,2024-11-04 21:21:15.226373,Billing & Payments,CSR009
RQ00000875,CU001056,2024-08-02 13:01:00,2024-08-02 13:25:56.168054,General Inquiry,CSR013
RQ00000876,CU001020,2024-12-05 22:02:00,2024-12-05 22:32:10.985587,General Inquiry,CSR002
RQ00000877,CU001264,2024-05-17 14:31:00,2024-05-17 16:50:11.119654,Service & Account Management,CSR013
RQ00000878,CU000075,2024-05-14 09:56:00,2024-05-14 12:44:36.801165,Service & Account Management,CSR012
RQ00000879,CU001675,2024-09-08 18:04:00,2024-09-08 22:27:15.302342,Service & Account Management,CSR009
RQ00000880,CU000268,2024-07-26 07:04:00,2024-07-26 08:32:15.978928,General Inquiry,CSR005
RQ00000881,CU000092,2024-07-17 23:17:00,2024-07-19 06:22:46.567137,Security & Fraud,CSR009
RQ00000882,CU000999,2024-08-26 09:05:00,2024-09-02 00:18:45.133281,Technical Support,CSR011
RQ00000883,CU001469,2024-03-27 08:00:00,2024-03-28 00:12:37.097931,Security & Fraud,CSR007
RQ00000884,CU002432,2024-11-27 01:52:00,2024-11-27 02:17:34.549213,General Inquiry,CSR010
RQ00000885,CU002069,2024-02-19 21:11:00,2024-02-20 13:27:45.022619,Security & Fraud,CSR011
RQ00000886,CU000159,2024-04-02 20:53:00,2024-04-02 22:58:39.060268,Service & Account Management,CSR013
RQ00000887,CU002057,2024-11-22 19:15:00,2024-11-27 05:58:25.311856,Technical Support,CSR006
RQ00000888,CU002476,2024-04-28 02:22:00,2024-04-29 16:23:39.496204,Technical Support,CSR012
RQ00000889,CU001942,2024-10-15 19:51:00,2024-10-15 20:25:49.154243,General Inquiry,CSR014
RQ00000890,CU001834,2024-12-18 13:10:00,2024-12-20 01:35:04.749103,Security & Fraud,CSR007
RQ00000891,CU000820,2024-04-14 10:28:00,2024-04-14 12:32:55.558936,Billing & Payments,CSR001
RQ00000892,CU001388,2024-07-03 01:16:00,2024-07-03 03:02:50.113713,General Inquiry,CSR005
RQ00000893,CU001170,2024-12-26 21:08:00,2024-12-28 01:12:58.215622,Technical Support,CSR001
RQ00000894,CU000531,2024-05-22 06:16:00,2024-05-22 16:46:29.767685,Billing & Payments,CSR006
RQ00000895,CU001547,2024-08-06 15:02:00,2024-08-06 15:40:55.493708,General Inquiry,CSR012
RQ00000896,CU000775,2024-10-01 15:52:00,2024-10-01 17:17:28.362865,General Inquiry,CSR013
RQ00000897,CU002249,2024-06-01 10:19:00,2024-06-07 09:30:45.768343,Technical Support,CSR006
RQ00000898,CU001128,2024-12-25 05:21:00,2024-12-25 09:53:15.686834,Service & Account Management,CSR013
RQ00000899,CU001755,2024-08-05 10:40:00,2024-08-05 16:28:58.663324,Service & Account Management,CSR006
RQ00000900,CU001071,2024-08-28 21:16:00,2024-08-28 22:41:34.021822,Service & Account Management,CSR013
RQ00000901,CU001799,2024-09-25 01:02:00,2024-09-25 09:29:06.538296,Security & Fraud,CSR009
RQ00000902,CU001004,2024-03-04 08:18:00,2024-03-04 10:04:41.108074,General Inquiry,CSR013
RQ00000903,CU001735,2024-03-27 14:46:00,2024-03-27 16:45:25.630967,General Inquiry,CSR009
RQ00000904,CU001396,2024-12-21 19:24:00,2024-12-27 00:35:59.366711,Technical Support,CSR007
RQ00000905,CU001808,2024-09-21 15:44:00,2024-09-26 23:06:35.659765,Technical Support,CSR006
RQ00000906,CU000214,2024-12-26 03:33:00,2024-12-27 14:44:02.826928,Security & Fraud,CSR012
RQ00000907,CU000465,2024-11-28 15:23:00,2024-11-28 17:12:02.412843,General Inquiry,CSR001
RQ00000908,CU001678,2024-08-20 13:58:00,2024-08-21 23:37:46.797246,Security & Fraud,CSR011
RQ00000909,CU001586,2024-12-06 13:08:00,2024-12-06 14:21:44.317350,General Inquiry,CSR007
RQ00000910,CU002323,2024-10-25 14:52:00,2024-10-25 15:49:53.139602,General Inquiry,CSR013
RQ00000911,CU002013,2024-03-06 17:47:00,2024-03-06 18:24:06.051033,General Inquiry,CSR004
RQ00000912,CU000504,2024-09-27 16:08:00,2024-09-27 19:40:30.486050,Service & Account Management,CSR009
RQ00000913,CU001935,2024-01-12 02:47:00,2024-01-12 05:34:00.399132,Service & Account Management,CSR002
RQ00000914,CU001519,2024-04-01 02:48:00,2024-04-01 07:26:12.206415,Service & Account Management,CSR008
RQ00000915,CU001091,2024-01-25 05:45:00,2024-01-26 19:04:09.942166,Security & Fraud,CSR008
RQ00000916,CU001729,2024-12-01 21:41:00,2024-12-02 13:58:34.720121,Technical Support,CSR009
RQ00000917,CU000006,2024-02-01 08:22:00,2024-02-01 22:36:47.409347,Security & Fraud,CSR014
RQ00000918,CU001948,2024-04-01 16:52:00,2024-04-03 16:04:58.855970,Security & Fraud,CSR005
RQ00000919,CU002430,2024-03-27 17:40:00,2024-03-27 23:11:17.277827,Service & Account Management,CSR002
RQ00000920,CU002392,2024-03-25 15:49:00,2024-03-25 15:58:21.382891,General Inquiry,CSR012
RQ00000921,CU001040,2024-07-03 11:19:00,2024-07-03 11:53:16.070682,Service & Account Management,CSR012
RQ00000922,CU001010,2024-06-03 07:40:00,2024-06-05 03:30:04.464370,Technical Support,CSR015
RQ00000923,CU002287,2024-08-21 20:35:00,2024-08-23 08:23:39.783030,Technical Support,CSR007
RQ00000924,CU002169,2024-03-08 06:43:00,2024-03-08 08:23:29.192185,General Inquiry,CSR014
RQ00000925,CU001865,2024-09-05 19:29:00,2024-09-05 20:14:42.485047,General Inquiry,CSR011
RQ00000926,CU000465,2024-05-03 08:34:00,2024-05-03 09:50:56.666586,General Inquiry,CSR011
RQ00000927,CU000796,2024-05-05 00:00:00,2024-05-05 05:20:53.564110,Service & Account Management,CSR006
RQ00000928,CU001348,2024-02-28 20:57:00,2024-02-29 01:56:07.752234,Service & Account Management,CSR001
RQ00000929,CU000306,2024-06-05 23:24:00,2024-06-11 10:34:34.460282,Technical Support,CSR011
RQ00000930,CU000484,2024-08-03 00:27:00,2024-08-03 04:33:39.722867,Service & Account Management,CSR001
RQ00000931,CU002241,2024-12-20 19:30:00,2024-12-20 20:41:39.779226,General Inquiry,CSR001
RQ00000932,CU001559,2024-03-11 20:57:00,2024-03-11 22:31:28.164629,Service & Account Management,CSR003
RQ00000933,CU000305,2024-12-25 16:48:00,2024-12-25 16:57:21.322402,General Inquiry,CSR013
RQ00000934,CU000516,2024-10-05 04:48:00,2024-10-05 04:59:50.716206,General Inquiry,CSR002
RQ00000935,CU001034,2024-03-24 01:29:00,2024-03-24 04:01:07.409791,Service & Account Management,CSR001
RQ00000936,CU000722,2024-02-15 01:20:00,2024-02-15 03:59:06.845209,Service & Account Management,CSR004
RQ00000937,CU002142,2024-12-01 18:43:00,2024-12-01 20:34:28.119489,General Inquiry,CSR006
RQ00000938,CU001266,2024-11-01 13:32:00,2024-11-01 19:12:06.675057,Security & Fraud,CSR007
RQ00000939,CU001452,2024-04-14 18:34:00,2024-04-16 16:59:14.154420,Technical Support,CSR009
RQ00000940,CU001306,2024-11-11 10:33:00,2024-11-11 12:01:52.239553,General Inquiry,CSR012
RQ00000941,CU001158,2024-01-14 20:07:00,2024-01-15 15:18:45.120020,Billing & Payments,CSR011
RQ00000942,CU001297,2024-11-20 08:56:00,2024-11-20 10:43:55.153620,Service & Account Management,CSR002
RQ00000943,CU001721,2024-04-08 02:21:00,2024-04-08 03:27:44.380135,Service & Account Management,CSR007
RQ00000944,CU000189,2024-02-28 14:45:00,2024-02-28 16:31:02.827471,General Inquiry,CSR011
RQ00000945,CU000744,2024-02-27 22:58:00,2024-02-29 13:22:16.957470,Technical Support,CSR005
RQ00000946,CU001061,2024-01-03 03:13:00,2024-01-03 08:19:35.230475,Service & Account Management,CSR002
RQ00000947,CU001263,2024-06-19 05:08:00,2024-06-19 09:21:47.267818,Security & Fraud,CSR005
RQ00000948,CU001579,2024-09-16 01:00:00,2024-09-16 04:45:52.527131,Service & Account Management,CSR013
RQ00000949,CU000021,2024-01-20 09:28:00,2024-01-21 05:57:05.850291,Security & Fraud,CSR001
RQ00000950,CU000675,2024-10-05 21:09:00,2024-10-06 00:27:06.680156,Service & Account Management,CSR015
RQ00000951,CU000348,2024-07-03 00:11:00,2024-07-06 03:49:48.957328,Technical Support,CSR012
RQ00000952,CU000255,2024-05-20 17:20:00,2024-05-20 22:23:59.022361,Service & Account Management,CSR013
RQ00000953,CU000099,2024-03-08 15:55:00,2024-03-08 21:11:04.472499,Service & Account Management,CSR007
RQ00000954,CU001302,2024-08-03 06:29:00,2024-08-03 08:28:07.129938,General Inquiry,CSR013
RQ00000955,CU000222,2024-09-27 04:01:00,2024-09-27 21:59:28.013344,Technical Support,CSR008
RQ00000956,CU001096,2024-05-04 16:46:00,2024-05-04 19:50:20.883667,Service & Account Management,CSR013
RQ00000957,CU000008,2024-10-01 08:21:00,2024-10-01 08:54:12.067620,General Inquiry,CSR014
RQ00000958,CU000032,2024-11-05 11:34:00,2024-11-05 13:08:33.809638,Service & Account Management,CSR010
RQ00000959,CU001305,2024-04-14 19:41:00,2024-04-15 04:22:28.043847,Technical Support,CSR014
RQ00000960,CU000839,2024-06-05 00:09:00,2024-06-05 10:40:38.830306,Billing & Payments,CSR011
RQ00000961,CU001989,2024-06-27 07:25:00,2024-06-27 08:25:00.617628,Service & Account Management,CSR008
RQ00000962,CU001656,2024-04-02 09:57:00,2024-04-02 22:00:11.403716,Technical Support,CSR002
RQ00000963,CU000087,2024-12-18 08:17:00,2024-12-19 00:09:13.259667,Billing & Payments,CSR009
RQ00000964,CU000527,2024-09-25 12:07:00,2024-09-25 20:08:03.917775,Security & Fraud,CSR001
RQ00000965,CU000761,2024-09-25 05:39:00,2024-09-25 07:14:20.702162,General Inquiry,CSR013
RQ00000966,CU001244,2024-02-18 13:04:00,2024-02-23 12:13:40.032624,Technical Support,CSR009
RQ00000967,CU000642,2024-12-13 12:34:00,2024-12-14 23:35:34.486047,Technical Support,CSR015
RQ00000968,CU001978,2024-02-26 15:41:00,2024-02-26 15:57:06.015633,General Inquiry,CSR013
RQ00000969,CU001531,2024-04-03 01:38:00,2024-04-03 11:28:37.157123,Billing & Payments,CSR013
RQ00000970,CU000225,2024-10-05 11:24:00,2024-10-05 12:43:49.219288,General Inquiry,CSR010
RQ00000971,CU001331,2024-02-25 18:06:00,2024-02-25 23:14:03.939504,Service & Account Management,CSR003
RQ00000972,CU001613,2024-04-13 08:08:00,2024-04-13 11:02:26.536186,Service & Account Management,CSR007
RQ00000973,CU001067,2024-06-09 07:21:00,2024-06-09 08:17:09.954233,General Inquiry,CSR013
RQ00000974,CU000436,2024-09-25 21:05:00,2024-09-28 15:54:25.367872,Technical Support,CSR007
RQ00000975,CU000573,2024-01-01 16:36:00,2024-01-02 22:15:02.344317,Technical Support,CSR014
RQ00000976,CU000950,2024-03-28 08:55:00,2024-03-28 09:35:16.445114,General Inquiry,CSR015
RQ00000977,CU002088,2024-04-08 04:06:00,2024-04-08 21:12:17.300145,Security & Fraud,CSR009
RQ00000978,CU001408,2024-07-12 18:07:00,2024-07-12 20:05:04.602686,Service & Account Management,CSR003
RQ00000979,CU000424,2024-08-27 09:26:00,2024-08-27 17:54:01.852616,Billing & Payments,CSR003
RQ00000980,CU001170,2024-02-28 15:32:00,2024-02-28 21:04:54.660272,Service & Account Management,CSR007
RQ00000981,CU001848,2024-08-23 16:48:00,2024-08-23 17:48:16.629530,Service & Account Management,CSR011
RQ00000982,CU002094,2024-10-15 01:26:00,2024-10-15 19:44:15.506352,Security & Fraud,CSR009
RQ00000983,CU001777,2024-12-28 18:30:00,2025-01-01 02:22:12.709632,Technical Support,CSR002
RQ00000984,CU000733,2024-11-05 21:44:00,2024-11-06 02:27:00.550626,Service & Account Management,CSR003
RQ00000985,CU001662,2024-03-01 16:17:00,2024-03-01 20:28:17.878544,Service & Account Management,CSR002
RQ00000986,CU000981,2024-06-01 08:34:00,2024-06-01 08:40:43.835425,General Inquiry,CSR014
RQ00000987,CU000832,2024-01-27 11:42:00,2024-01-27 16:47:33.437430,Service & Account Management,CSR003
RQ00000988,CU000262,2024-08-02 06:10:00,2024-08-02 11:24:58.490539,Service & Account Management,CSR010
RQ00000989,CU000206,2024-05-25 16:12:00,2024-05-25 17:40:14.673546,Service & Account Management,CSR003
RQ00000990,CU002286,2024-03-18 03:28:00,2024-03-18 06:40:13.178753,Service & Account Management,CSR014
RQ00000991,CU001303,2024-11-14 21:54:00,2024-11-19 00:32:51.074202,Technical Support,CSR009
RQ00000992,CU000627,2024-03-28 13:27:00,2024-03-28 18:40:09.575098,Service & Account Management,CSR001
RQ00000993,CU002212,2024-05-13 00:38:00,2024-05-13 05:56:44.743232,Security & Fraud,CSR009
RQ00000994,CU001944,2024-03-27 21:19:00,2024-03-27 21:28:00.625707,General Inquiry,CSR014
RQ00000995,CU000805,2024-07-26 04:04:00,2024-07-26 04:41:11.987547,Service & Account Management,CSR003
RQ00000996,CU000753,2024-02-18 10:18:00,2024-02-18 10:57:02.602450,General Inquiry,CSR008
RQ00000997,CU000435,2024-04-05 19:31:00,2024-04-05 21:20:41.235241,General Inquiry,CSR012
RQ00000998,CU002265,2024-03-04 10:55:00,2024-03-04 12:24:04.167075,General Inquiry,CSR009
RQ00000999,CU001546,2024-11-08 09:26:00,2024-11-08 11:23:38.747088,Service & Account Management,CSR001
RQ00001000,CU000322,2024-07-19 21:37:00,2024-07-19 21:46:36.905688,General Inquiry,CSR008
RQ00001001,CU000117,2024-04-04 02:24:00,2024-04-04 02:35:45.940060,General Inquiry,CSR003
RQ00001002,CU000180,2024-03-02 03:11:00,2024-03-02 04:27:01.660106,General Inquiry,CSR001
RQ00001003,CU001044,2024-11-22 00:53:00,2024-11-25 05:00:04.139710,Technical Support,CSR001
RQ00001004,CU001144,2024-11-25 15:01:00,2024-11-26 01:10:54.383985,Billing & Payments,CSR006
RQ00001005,CU002325,2024-08-26 02:42:00,2024-08-26 03:41:48.595581,General Inquiry,CSR006
RQ00001006,CU001495,2024-10-02 03:04:00,2024-10-02 04:40:04.583699,Service & Account Management,CSR005
RQ00001007,CU000710,2024-09-25 00:38:00,2024-09-25 10:17:26.250125,Billing & Payments,CSR009
RQ00001008,CU000363,2024-03-08 05:12:00,2024-03-08 06:28:32.137510,General Inquiry,CSR008
RQ00001009,CU002366,2024-10-01 05:16:00,2024-10-07 00:57:55.675807,Technical Support,CSR013
RQ00001010,CU000607,2024-12-20 19:55:00,2024-12-21 01:32:47.101389,Service & Account Management,CSR002
RQ00001011,CU000925,2024-07-24 16:59:00,2024-07-24 20:44:44.736376,Service & Account Management,CSR004
RQ00001012,CU001939,2024-07-06 03:32:00,2024-07-06 04:02:12.378408,Service & Account Management,CSR013
RQ00001013,CU001813,2024-10-19 21:29:00,2024-10-21 19:09:06.639189,Security & Fraud,CSR009
RQ00001014,CU001950,2024-09-27 11:24:00,2024-09-27 13:12:43.943884,Service & Account Management,CSR006
RQ00001015,CU002198,2024-09-13 07:02:00,2024-09-13 08:04:24.355088,General Inquiry,CSR006
RQ00001016,CU000202,2024-07-27 22:14:00,2024-07-28 19:46:32.548556,Technical Support,CSR007
RQ00001017,CU001314,2024-01-21 16:12:00,2024-01-22 11:03:51.073702,Billing & Payments,CSR014
RQ00001018,CU000450,2024-05-01 18:17:00,2024-05-02 12:00:31.850975,Security & Fraud,CSR009
RQ00001019,CU002487,2024-01-16 13:46:00,2024-01-16 13:56:15.675796,General Inquiry,CSR007
RQ00001020,CU001653,2024-08-26 17:54:00,2024-08-28 07:30:58.174621,Security & Fraud,CSR006
RQ00001021,CU000146,2024-11-26 11:17:00,2024-11-26 15:45:58.447703,Service & Account Management,CSR009
RQ00001022,CU000008,2024-01-07 19:40:00,2024-01-07 20:53:56.335137,General Inquiry,CSR003
RQ00001023,CU001444,2024-08-05 03:58:00,2024-08-08 22:06:28.603346,Technical Support,CSR007
RQ00001024,CU001289,2024-05-15 23:06:00,2024-05-16 01:27:18.171028,Service & Account Management,CSR011
RQ00001025,CU000627,2024-03-28 18:36:00,2024-03-28 18:50:45.420533,General Inquiry,CSR006
RQ00001026,CU001586,2024-05-02 02:35:00,2024-05-02 12:49:50.147934,Billing & Payments,CSR008
RQ00001027,CU001373,2024-10-19 14:34:00,2024-10-19 16:24:04.212494,Service & Account Management,CSR008
RQ00001028,CU001180,2024-08-26 13:20:00,2024-08-26 18:11:26.509222,Service & Account Management,CSR013
RQ00001029,CU000327,2024-07-26 03:06:00,2024-07-27 06:07:42.653633,Technical Support,CSR009
RQ00001030,CU000334,2024-09-11 22:40:00,2024-09-11 23:52:26.028417,General Inquiry,CSR002
RQ00001031,CU001767,2024-12-01 13:34:00,2024-12-03 01:56:14.317179,Security & Fraud,CSR013
RQ00001032,CU001039,2024-02-02 01:48:00,2024-02-02 03:42:39.776063,General Inquiry,CSR005
RQ00001033,CU001747,2024-06-02 19:28:00,2024-06-02 19:52:54.613282,General Inquiry,CSR013
RQ00001034,CU001569,2024-12-26 19:34:00,2024-12-26 19:49:33.997013,General Inquiry,CSR011
RQ00001035,CU001477,2024-07-07 13:17:00,2024-07-07 18:48:51.169446,Service & Account Management,CSR006
RQ00001036,CU000739,2024-08-28 21:40:00,2024-08-29 02:21:04.642323,Service & Account Management,CSR015
RQ00001037,CU001927,2024-10-26 10:14:00,2024-10-31 01:17:53.928184,Technical Support,CSR008
RQ00001038,CU000220,2024-11-26 02:46:00,2024-11-26 03:43:37.811289,General Inquiry,CSR008
RQ00001039,CU000749,2024-04-01 09:28:00,2024-04-01 10:52:49.978081,Service & Account Management,CSR013
RQ00001040,CU000575,2024-07-27 09:09:00,2024-07-27 12:16:38.092694,Service & Account Management,CSR009
RQ00001041,CU000318,2024-08-25 22:25:00,2024-08-26 20:03:16.245228,Billing & Payments,CSR011
RQ00001042,CU000388,2024-08-14 20:06:00,2024-08-21 16:43:49.644348,Technical Support,CSR001
RQ00001043,CU001439,2024-10-20 11:58:00,2024-10-20 13:56:33.935148,General Inquiry,CSR002
RQ00001044,CU002169,2024-02-15 15:12:00,2024-02-15 15:49:02.459312,General Inquiry,CSR002
RQ00001045,CU000920,2024-01-19 17:07:00,2024-01-19 21:06:39.652648,Service & Account Management,CSR005
RQ00001046,CU002245,2024-04-02 08:26:00,2024-04-05 15:15:11.669388,Technical Support,CSR011
RQ00001047,CU002294,2024-11-08 06:45:00,2024-11-08 07:21:35.936202,General Inquiry,CSR014
RQ00001048,CU001163,2024-04-26 11:20:00,2024-04-26 11:43:18.786283,General Inquiry,CSR009
RQ00001049,CU002206,2024-10-27 19:15:00,2024-11-02 08:51:16.362381,Technical Support,CSR001
RQ00001050,CU001776,2024-04-05 11:32:00,2024-04-12 04:50:57.086574,Technical Support,CSR012
RQ00001051,CU000872,2024-08-26 08:15:00,2024-08-26 10:03:13.028907,Service & Account Management,CSR007
RQ00001052,CU000385,2024-10-04 02:56:00,2024-10-04 12:45:03.331113,Billing & Payments,CSR008
RQ00001053,CU001037,2024-03-05 08:15:00,2024-03-05 11:48:43.801288,Service & Account Management,CSR012
RQ00001054,CU000498,2024-11-17 02:31:00,2024-11-18 06:07:37.077949,Security & Fraud,CSR001
RQ00001055,CU000004,2024-07-27 20:45:00,2024-07-28 02:05:03.351200,Service & Account Management,CSR013
RQ00001056,CU001249,2024-08-20 01:06:00,2024-08-20 06:12:53.799342,Security & Fraud,CSR001
RQ00001057,CU000470,2024-01-05 10:20:00,2024-01-05 11:41:37.289500,General Inquiry,CSR007
RQ00001058,CU001214,2024-11-07 10:38:00,2024-11-14 03:21:51.930554,Technical Support,CSR005
RQ00001059,CU000427,2024-05-21 12:50:00,2024-05-21 13:09:41.182667,General Inquiry,CSR015
RQ00001060,CU001009,2024-05-20 11:01:00,2024-05-20 14:30:26.574527,Service & Account Management,CSR002
RQ00001061,CU000219,2024-07-08 20:04:00,2024-07-08 22:21:38.945401,Billing & Payments,CSR008
RQ00001062,CU002279,2024-02-07 14:21:00,2024-02-07 15:08:07.588264,General Inquiry,CSR002
RQ00001063,CU001189,2024-01-15 13:54:00,2024-01-16 11:34:04.472587,Security & Fraud,CSR001
RQ00001064,CU000001,2024-04-03 14:46:00,2024-04-03 16:01:44.431473,General Inquiry,CSR005
RQ00001065,CU001810,2024-05-28 12:09:00,2024-05-29 08:52:01.333136,Billing & Payments,CSR011
RQ00001066,CU001239,2024-11-12 08:07:00,2024-11-12 12:48:54.314820,Service & Account Management,CSR014
RQ00001067,CU001370,2024-01-01 03:43:00,2024-01-01 15:33:21.782457,Billing & Payments,CSR002
RQ00001068,CU000094,2024-08-03 03:10:00,2024-08-03 04:10:01.318756,General Inquiry,CSR004
RQ00001069,CU001574,2024-09-16 03:38:00,2024-09-16 05:28:52.211654,General Inquiry,CSR001
RQ00001070,CU002059,2024-12-13 22:41:00,2024-12-14 00:23:46.955014,General Inquiry,CSR009
RQ00001071,CU001941,2024-02-05 22:35:00,2024-02-06 00:02:09.613643,General Inquiry,CSR006
RQ00001072,CU001802,2024-05-05 07:02:00,2024-05-05 11:08:20.757881,Billing & Payments,CSR014
RQ00001073,CU001572,2024-08-27 22:08:00,2024-09-02 07:39:44.047123,Technical Support,CSR008
RQ00001074,CU001570,2024-01-05 17:58:00,2024-01-06 14:10:25.532891,Technical Support,CSR001
RQ00001075,CU001991,2024-01-25 01:00:00,2024-01-25 04:12:31.086647,Service & Account Management,CSR002
RQ00001076,CU001842,2024-05-02 15:33:00,2024-05-04 01:13:22.880445,Technical Support,CSR009
RQ00001077,CU000688,2024-05-18 15:04:00,2024-05-18 20:07:20.295516,Service & Account Management,CSR013
RQ00001078,CU001708,2024-06-27 03:03:00,2024-06-27 07:44:10.666501,Service & Account Management,CSR003
RQ00001079,CU001462,2024-05-02 18:26:00,2024-05-07 05:52:25.464702,Technical Support,CSR007
RQ00001080,CU000986,2024-12-28 18:09:00,2025-01-04 00:42:32.404579,Technical Support,CSR009
RQ00001081,CU000259,2024-03-03 07:48:00,2024-03-03 09:34:25.134051,General Inquiry,CSR012
RQ00001082,CU002105,2024-05-23 07:59:00,2024-05-27 01:15:52.867663,Technical Support,CSR005
RQ00001083,CU000159,2024-09-25 03:17:00,2024-09-25 03:56:41.148733,Service & Account Management,CSR006
RQ00001084,CU000792,2024-04-20 20:05:00,2024-04-21 01:32:52.231028,Service & Account Management,CSR013
RQ00001085,CU001043,2024-10-25 11:54:00,2024-10-25 12:14:29.801221,General Inquiry,CSR012
RQ00001086,CU001797,2024-02-04 22:53:00,2024-02-05 00:31:03.472890,General Inquiry,CSR003
